MainRegion,Region,Location,Latitude,Longitude,Year,ALT_Max,Lat,Lon,PFG_days,SFG_days,NFG_days,PFG_dewpoint_temperature_2m,PFG_lake_ice_depth,PFG_skin_reservoir_content,PFG_snow_albedo,PFG_snow_depth,PFG_soil_temperature_level_1,PFG_soil_temperature_level_2,PFG_soil_temperature_level_3,PFG_soil_temperature_level_4,PFG_surface_latent_heat_flux_sum,PFG_surface_pressure,PFG_surface_solar_radiation_downwards_sum,PFG_temperature_2m,PFG_total_precipitation_sum,PFG_u_component_of_wind_10m,PFG_v_component_of_wind_10m,SFG_dewpoint_temperature_2m,SFG_lake_ice_depth,SFG_skin_reservoir_content,SFG_snow_albedo,SFG_snow_depth,SFG_soil_temperature_level_1,SFG_soil_temperature_level_2,SFG_soil_temperature_level_3,SFG_soil_temperature_level_4,SFG_surface_latent_heat_flux_sum,SFG_surface_pressure,SFG_surface_solar_radiation_downwards_sum,SFG_temperature_2m,SFG_total_precipitation_sum,SFG_u_component_of_wind_10m,SFG_v_component_of_wind_10m,NFG_dewpoint_temperature_2m,NFG_lake_ice_depth,NFG_skin_reservoir_content,NFG_snow_albedo,NFG_snow_depth,NFG_soil_temperature_level_1,NFG_soil_temperature_level_2,NFG_soil_temperature_level_3,NFG_soil_temperature_level_4,NFG_surface_latent_heat_flux_sum,NFG_surface_pressure,NFG_surface_solar_radiation_downwards_sum,NFG_temperature_2m,NFG_total_precipitation_sum,NFG_u_component_of_wind_10m,NFG_v_component_of_wind_10m
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2005,69.0,55.76524,160.3206,192,265,99,254.1085625390211,0.9167145490646362,0.00022748648835760042,0.8002852615382937,1.2025754716661232,270.41344934701925,270.7945132818488,272.0167251063718,274.16112395127635,-117459.90625,86370.36556582981,7895862.820922852,258.6782134009731,0.0018359477789171759,-0.6373980368177093,-0.7239725413835713,258.55087065306844,0.8696749210357666,0.0002145860695614005,0.7645861893329979,1.0906816590507082,271.0659164500686,271.39018657852273,272.41730478394715,274.1812621638458,-420854.4528301887,86610.85287870975,10340711.937883254,262.82520246685675,0.001845695690733365,-0.4891064318470982,-0.5867603099571087,279.33748201569335,0.030855968594551086,6.349233013612254e-05,0.7794903165563594,0.022355718644781145,284.4645405008335,283.24260280108206,279.7109175852252,274.04925913441457,-5331517.232323232,87584.05887159353,15668130.474116161,283.1274310346403,0.0025203014923439447,0.255704002749639,0.013091448180201871
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2006,82.0,55.76524,160.3206,194,269,95,256.0366031574629,0.9283435940742493,0.00024127295157548895,0.8351465281342317,1.1774384279021697,270.98870564818,271.2440517858131,272.063432972046,273.7212057900184,-129211.77319587629,86316.86631413098,7624191.779155928,260.2158342079609,0.0026373028980836875,-1.0159708609695701,-0.839878025128669,259.756513886292,0.836520254611969,0.00022045039609905505,0.7891547394064724,0.9967975829170546,271.59070069077893,271.79892850306254,272.47282920894105,273.8236166139814,-527875.7100371748,86537.1021984152,10156584.288583295,263.82027668817057,0.002393071850588377,-0.7350055874501911,-0.7267248369060931,278.6053357509145,0.05832599848508835,0.00010227419828113758,0.7899518454284,0.027950675027412268,282.9472151304545,281.9049471804969,278.7086935946815,273.5390490080181,-4888659.936842105,87286.10337513704,13969119.12368421,281.55530477824954,0.004423873788950099,0.08949827227676123,-0.06684415465907048
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2007,64.0,55.76524,160.3206,205,262,103,256.82684691824574,0.9256109595298767,0.0002499794814644789,0.8159527074030748,1.316556505652947,271.8648210913186,272.17475373803103,273.15817712303084,274.969224061423,-196526.36097560974,86406.7749015498,8061623.204672018,260.64701305792585,0.0023854820933742185,-0.796593636419715,-0.7164759604911491,259.7325711917635,0.8818111419677734,0.00024629163415984024,0.7879285822994534,1.1895828052938135,272.24901048403063,272.49570349821914,273.33018168723584,274.9631936192208,-370275.6335877863,86602.11546050025,10343651.694033092,263.6068487361491,0.0024120798670143923,-0.6830755590482519,-0.6235095373243472,279.7215803078463,0.023757366463541985,8.286222285051564e-05,0.8154538972092291,0.005008833308050162,284.4255606271688,283.4514274165083,280.4906962249657,275.3725128420734,-5232515.689320388,87496.16982864334,13995789.281553399,282.6473554345782,0.0045066714818916475,0.07000366229455442,-0.0126584891748274
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2008,80.0,55.76524,160.3206,202,272,92,254.72387007911595,0.9223246574401855,0.0002464923958475441,0.8130531155630311,1.30448868251083,271.48544662463013,271.85026962607617,272.9929067215117,275.02802033628956,-128800.34653465346,86423.19132889848,8098505.981494865,259.0796814846127,0.0018456932415030955,-0.7754955215029204,-0.7463329668485684,258.97015567854334,0.8301116824150085,0.0002266982223327254,0.7702673661942578,1.1245102227902886,272.2274082665348,272.5085067865895,273.43641188565414,275.16186595898034,-518932.7794117647,86622.6489742504,10469245.510439705,263.16945363960997,0.001830915282603968,-0.614499830586069,-0.6484056316754397,278.71855133858276,0.022234709933400154,6.728102385565855e-05,0.8184576509655387,0.0158333156419837,285.03689656050295,283.94674256228024,280.7316133734109,275.2611631310504,-6374796.695652174,87435.3966205984,17105259.29245924,282.9188880782197,0.0034279002553497468,0.21078497430552615,-0.24495349414106726
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2009,70.0,55.76524,160.3206,207,272,92,256.0885777895768,0.895961344242096,0.000248385530307097,0.8146412932162509,0.9317906083308172,271.46660749463064,271.75198389750545,272.65657138363747,274.4254550104557,-123740.34782608696,86197.49494106033,7834344.214221015,259.8916984748531,0.002024137642475013,-0.70059478033376,-0.762436746399184,259.499256503348,0.827528178691864,0.00022785992398127614,0.7775567501199014,0.7918802897135413,272.01997759996686,272.2329948322447,272.9779262449228,274.51503549136356,-530649.3308823529,86390.82073077033,9816249.853084732,263.19339859485626,0.002035437508797866,-0.5414857963720958,-0.6678091192654536,278.9317859152089,0.027623025700449944,8.176589735608168e-05,0.8081537355547368,0.0003547115602355073,283.6875856510107,282.69603206800383,279.67590875902044,274.472812583481,-4903769.978260869,87278.17310277965,13083043.782608695,281.50614353539294,0.0038994116647647313,0.01282600648161296,-0.020353059837783592
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2010,72.0,55.76524,160.3206,196,264,100,254.50130751019432,0.971863865852356,0.0002476213259153625,0.8234480680251608,1.126883993343431,271.46351789617233,271.80698025632086,272.912218680998,274.89519565932596,-73142.98979591837,86359.28726549212,8284118.969088808,258.6700195649854,0.0021223787809081475,-0.7242174134367985,-0.7924287605042357,258.53760578174786,0.8832406997680664,0.00022855410916787193,0.7768633901470844,0.9463151103318338,272.1306236873972,272.38647125465707,273.28916393386,275.133973605705,-436263.6287878788,86629.40269948018,10302634.184718277,262.5262454736113,0.0020496393843601316,-0.5794898811915906,-0.694919421817317,278.990252602895,0.036891430616378784,7.156323641538619e-05,0.8319152617454528,0.0003222656249999999,284.98678910573324,284.03385640462227,281.1872813097636,276.0020750363667,-5929888.96,87288.53435221357,15443648.7,282.6232063547771,0.003971261084868906,0.2094056967894236,0.0038878281911214254
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2011,71.0,55.76524,160.3206,179,270,95,254.4182223634347,0.939763605594635,0.00024596699539509574,0.8061728467488422,1.2043000120024439,271.23874591848704,271.5927051920686,272.71063830555033,274.6901677982322,-62915.1061452514,86348.60843844568,6774753.418155606,258.42688625484874,0.0021585610856371526,-0.9155164455346336,-0.7598340775491582,259.49298519322895,0.8185856938362122,0.00021713695224420508,0.7579569255864183,0.9616626880787037,271.89469476393737,272.1595612820283,273.0658511738719,274.8631126592189,-519101.01481481484,86740.8589891975,10163449.693844944,263.4729124752094,0.0021866622970337897,-0.6115618008154413,-0.6707875690342467,279.43290082697285,0.009236948564648628,6.567370473292832e-05,0.8164501748586955,0.0032449287280701756,285.6407899421559,284.5173422027052,281.16867591456355,275.3028690806606,-6057511.178947369,87550.99425198742,16606015.031578947,283.5903188738906,0.0032571552791485054,0.3836616976219312,-0.02264749292741742
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 1,55.76524,160.3206,2012,69.0,55.89092,160.5375,207,274,90,254.2527221704256,0.9994242787361145,0.00016688503888878076,0.8151179629823434,1.6604039288949273,269.7319517150977,270.0812130711505,271.1922824079482,273.08705944177996,-79178.58937198068,84413.53065635698,8671670.46191878,258.5183847246153,0.002508899179524675,-0.10729367414342413,-0.2792488133081876,258.38165876755176,0.9091039299964905,0.00016038161033986545,0.780776247345908,1.5020059924346103,270.48594475488596,270.76753432327234,271.6240662345048,272.95215163265703,-284417.0218978102,84665.67149482967,10667811.266794024,262.4114397772907,0.002351568858862392,-0.02322303277152596,-0.19200705988853808,278.81585879855675,0.021462051197886467,7.42835855042493e-05,0.7478896216109946,0.04751564308449074,283.39330957200804,282.1096219027484,278.10551811500824,272.3929625829061,-4409234.822222223,85683.56085069447,15350000.415277777,282.224338248924,0.0032269096028861733,0.27966723574532404,0.08182209862603083
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2006,65.0,55.76524,160.3206,206,274,90,254.97451962467937,0.9180689454078674,0.00024944515507005163,0.8217699433221791,1.2844659009026091,271.6408446629842,271.9639922762382,272.96925577762426,274.7293641266313,-154289.8058252427,86120.191135246,7930602.832147394,259.013020944441,0.0022523479085829984,-0.7513256574525803,-0.7531249004274512,258.65107708255744,0.8513235449790955,0.0002356821585020589,0.7911907467818902,1.1485025447650548,272.10194643860626,272.3940330978729,273.29179021041773,274.8204640808479,-471045.90510948905,86271.00586650323,10121691.508883288,262.4159811999096,0.0023463316316102508,-0.5711693482387384,-0.6396100465978726,280.60378471657083,0.06960821896791458,9.872691222914944e-05,0.783162827403457,0.059659830729166675,284.00079371840854,282.87410230989803,279.65171108952285,274.61056127901435,-4746572.288888888,87315.92338324653,13934687.364583334,283.27525501251216,0.00423936663754129,0.14356579250759555,0.03747039503521389
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2007,52.0,55.89092,160.5375,213,279,85,255.9215804295546,0.9348644018173218,0.00018959138571563076,0.8279608225971689,1.1992605863042853,271.1724459270544,271.43394094714915,272.24376128051927,273.75051012173503,-57512.17840375587,84222.20999990831,7928455.452941536,259.50892464543733,0.002797809561456259,-0.19176790561287993,-0.34599762977755316,259.276054801622,0.8681812882423401,0.00017771681630483242,0.7897435672394258,1.050082226095804,271.635434491375,271.8403341049504,272.4935857483421,273.69948406059973,-355733.9211469534,84440.55904527896,10180679.54852705,262.71353287964604,0.0026741909523191063,-0.11524370950040286,-0.3032681969046735,278.44756261788166,0.02698071114718914,8.787981727543998e-05,0.8066400399395064,0.0013245825674019606,283.3333874945547,282.15596217735134,278.6619854422176,273.10810146705774,-4127577.7647058824,85400.9478304994,12596493.223529411,280.5725944519043,0.004689835310996211,-0.09759829745573154,0.015445356743008487
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2008,59.0,55.89092,160.5375,220,272,93,256.76768022884016,0.9937896728515625,0.00019283878870985716,0.8315900437759628,1.783314467921403,271.3255350893193,271.62780217835393,272.57216025843763,274.2846856146149,-96894.52727272727,84485.46999289766,8933098.868114125,260.56460325067695,0.0030164029910438248,-0.2875173752958124,-0.31532928871385985,259.6383549535975,0.9097805619239807,0.00019087422383474366,0.8000148803580036,1.6081556432387418,271.72481943345525,271.9581704911062,272.73795779312354,274.2302644673515,-202466.76470588235,84659.60962931324,10831747.844987758,263.38640321002293,0.0032953540260615994,-0.21497514318017405,-0.26377310574639096,279.21018599780234,0.01655830256640911,8.113774400885387e-05,0.7776933829416938,0.019133099518369175,283.82997397282645,282.72379496447934,279.3748250434902,273.79357897167137,-4213077.827956989,85636.9987329189,13185214.40860215,281.7193073354743,0.004670182039919597,0.02664945287943743,0.04608804649776882
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2009,52.0,55.89092,160.5375,211,285,79,254.64297455521006,0.9444265961647034,0.00018417506845076496,0.8244422396400719,1.7266691427848535,271.0752192342074,271.4370713768789,272.55675310131875,274.3820527786327,-65391.75355450237,84455.69498157955,8143930.863520762,258.75767859990754,0.0024669804598068355,-0.2546321982267719,-0.3574582720631484,259.07907487969646,0.8512327671051025,0.00017487349653104588,0.7800080116032162,1.5211221616867692,271.7791046298736,272.04247789884886,272.88223611932057,274.2785159841615,-356718.18245614035,84681.51289405153,10795377.110292455,263.04255475719077,0.002442495012351418,-0.19047205239011536,-0.3272235952622711,278.3123795875518,0.00734295416623354,8.338483891406643e-05,0.7936044752849306,0.015544134856276374,284.4678615215963,283.19932507865036,279.36043467300357,273.41766078160265,-5351558.481012658,85582.29696565137,16580566.598892406,281.9060152673521,0.004343754586502225,0.09643841041291311,-0.17019637576638394
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2010,61.0,55.89092,160.5375,209,269,95,254.68391626531437,0.9806378483772278,0.00019285758360150892,0.829909629323646,1.5196498159016154,271.4332383656236,271.77578658996777,272.8467076071902,274.6844843236262,-39687.63636363636,84417.18806771455,8371080.420230263,258.614949039295,0.002813235060898529,-0.17620703763368592,-0.34588836768027126,258.166906803514,0.9192944169044495,0.00019013868296308888,0.7888117203629743,1.3435456418932001,271.89099976682604,272.1329244568742,272.98676598559507,274.64807934152446,-236209.93308550186,84660.17573042515,10568680.917344332,261.95246274113777,0.002646406402933149,-0.12199432773070118,-0.31414659552119195,278.48074115284703,0.035495128482580185,8.05990345645369e-05,0.7965178429034716,0.010390539336622805,284.3739678366142,283.3197092558209,280.0530787350839,274.48359233789273,-5065473.452631579,85419.1251901727,15241617.747368421,281.661916806405,0.004498702476284565,0.14524575660103248,0.010096111632229987
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2011,62.0,55.89092,160.5375,226,281,83,255.40194598904026,0.9835038185119629,0.00019075351171085608,0.833728418413516,1.7539132717436412,271.34588238763956,271.657209078471,272.6235025794105,274.18205078372563,-106765.24778761061,84147.05286184665,8949146.79832904,259.07440489934976,0.0031311384452035657,-0.2669423064299388,-0.3668274515498,258.39995747359177,0.8864768147468567,0.00017978048144286207,0.810266048812074,1.5812219368605438,271.81693440909055,272.11348098990186,272.97818930547845,274.2237340060558,-291911.4590747331,84317.22929061942,10380056.318270538,261.84139425248316,0.0030589826382193246,-0.1900462886475442,-0.31568340517023713,280.1582241824352,0.08698394894599915,0.00010517262012125498,0.7324694091057681,0.17898204144703814,282.30240275677903,281.12485420656014,277.8553805523608,273.34716588522053,-3576967.6144578313,85471.45067771082,13818720.732680723,282.5119347936179,0.0047198055584474876,0.19364763742469884,0.10297399256602828
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2012,68.0,55.89092,160.5375,190,282,83,254.5974371157194,0.9421221017837524,0.00018225448173389105,0.8230827153774734,1.5768606085526329,270.91072562368305,271.2552984605755,272.34233581476036,274.15956782290806,-20205.515789473684,84431.65290141861,6844110.069419459,258.46019616712596,0.0029535111713893288,-0.3802038943558411,-0.36196761570478764,259.4982858594712,0.838597297668457,0.00017156916500969696,0.7760750454086504,1.326388888888888,271.45642792135834,271.70444234437684,272.52636177432754,274.02491135743793,-298399.695035461,84798.26981232918,10674243.976376364,263.29352432954414,0.0028287151205392226,-0.15446184698853382,-0.31297970903117006,279.20758966652755,0.0065498813055455685,7.262003110594538e-05,0.7843438303135485,0.021346616936495984,284.952402099548,283.702755112246,279.8902207110301,273.6632248445688,-5235999.445783133,85687.93777845758,16069221.759036144,282.93579447796054,0.003795438447772761,0.5035419535924153,0.1493278808861851
Russia,Kamchatka,Ploskii Tolbachik (Kamchatka) 10,55.89092,160.5375,2013,55.0,55.89092,160.5375,195,271,93,255.60624577122886,0.919965386390686,0.00019171106764393988,0.8333390373450063,1.6816566923744651,271.1074832688029,271.44530123197126,272.5246227166592,274.3831060197619,-34517.22051282051,84375.65597706335,7204069.907464443,259.54236344231515,0.0035343872070748754,-0.5179936413072113,-0.386214373865698,259.840909432368,0.8170682787895203,0.00017629523943711025,0.7738997231696952,1.4549556042435428,271.80156782603075,272.0399745434413,272.86516398140117,274.4090268298123,-402459.0774907749,84687.9764357751,10111533.417371461,263.6413873412071,0.0029837827093955,-0.29468428340785163,-0.2873524864368038,278.55360912336664,0.022985396906733513,8.291289156910338e-05,0.7674214457525572,0.03791092629928315,283.66704147776386,282.6626488470263,279.5106028416679,274.2118102589816,-4531921.806451613,85499.1728235607,14581842.149865592,281.4909502733566,0.004558662197817505,0.16026875109655453,0.05278596100414098
