MainRegion,Region,Location,Latitude,Longitude,Year,LC_Type1,LC_Type2,LC_Type3,LC_Type4,LC_Type5,Elevation,Slope,Aspect,NDVI,EVI,PFG_days,SFG_days,NFG_days,PFG_dewpoint_temperature_2m,PFG_lake_ice_depth,PFG_skin_reservoir_content,PFG_snow_albedo,PFG_snow_depth,PFG_soil_temperature_level_1,PFG_soil_temperature_level_2,PFG_soil_temperature_level_3,PFG_soil_temperature_level_4,PFG_surface_latent_heat_flux_sum,PFG_surface_pressure,PFG_surface_solar_radiation_downwards_sum,PFG_temperature_2m,PFG_total_precipitation_sum,PFG_u_component_of_wind_10m,PFG_v_component_of_wind_10m,SFG_dewpoint_temperature_2m,SFG_lake_ice_depth,SFG_skin_reservoir_content,SFG_snow_albedo,SFG_snow_depth,SFG_soil_temperature_level_1,SFG_soil_temperature_level_2,SFG_soil_temperature_level_3,SFG_soil_temperature_level_4,SFG_surface_latent_heat_flux_sum,SFG_surface_pressure,SFG_surface_solar_radiation_downwards_sum,SFG_temperature_2m,SFG_total_precipitation_sum,SFG_u_component_of_wind_10m,SFG_v_component_of_wind_10m,NFG_dewpoint_temperature_2m,NFG_lake_ice_depth,NFG_skin_reservoir_content,NFG_snow_albedo,NFG_snow_depth,NFG_soil_temperature_level_1,NFG_soil_temperature_level_2,NFG_soil_temperature_level_3,NFG_soil_temperature_level_4,NFG_surface_latent_heat_flux_sum,NFG_surface_pressure,NFG_surface_solar_radiation_downwards_sum,NFG_temperature_2m,NFG_total_precipitation_sum,NFG_u_component_of_wind_10m,NFG_v_component_of_wind_10m,skin_reservoir_content,skin_temperature,snow_albedo,snow_depth,soil_temperature_level_1,soil_temperature_level_2,soil_temperature_level_3,soil_temperature_level_4,surface_latent_heat_flux_sum,surface_pressure,surface_solar_radiation_downwards_sum,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,ALT_Max
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,1997,0,0,0,0,0,124,0.289804193794692,354.668166251018,0,0,132,234,130,251.950067019222,1.02494335174561,9.31623231883002e-05,0.606366603663474,0.235654272214331,267.117272208435,268.077393926755,271.27821114569,274.835689101556,-47937.0454545455,99084.6233095111,1709934.68755919,255.348411020607,0.000245224165035285,-0.585882155582158,-0.970046754437264,259.142282703324,0.987470507621765,7.39953722114917e-05,0.59388859812011,0.158040712362001,270.116126055052,270.533062410491,272.25075603822,275.238856758487,-654801.58974359,98985.4698580229,5991185.21212273,263.774746253619,0.000288128345726593,-0.619906105886498,-0.600895424683888,280.317811427972,0.0541038140654564,0.000100053942356354,0.868652181441967,2.25360576923077e-05,286.358221220359,285.429846279438,282.455747643495,277.128746560904,-5305671.50769231,99331.7476875501,14873931.9091346,286.745349663955,0.00224694811039429,0.290598144898048,0.492630341725472,0.000100747021358638,270.373816830393,0.729954427074788,0.159738610771089,276.896718267345,276.584761165791,275.811392443647,274.983058034875,-71667837,99249.6924628895,295886590.656474,271.450925664508,0.0309773558538957,-0.219907734352211,-0.356474157597632,55
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,1996,0,0,0,0,0,124,0.289804193794692,354.668166251018,0,0,161,232,132,252.98579058045,1.09694623947144,0.000134935390443288,0.65386511388526,0.316098925983437,269.515720857103,270.116177785964,271.982889025354,274.897621861649,-152558.186335404,99062.8306594122,2907628.5657269,256.381505243526,0.000409554265530974,-0.58822262459907,-0.825345381446506,257.872947742199,1.0923398733139,0.000111507171572282,0.65007826720161,0.246996824768768,271.034696230943,271.246780672293,272.267914418516,274.837310700581,-620081.887931034,99202.4801425276,6251855.46956977,262.140800837813,0.000419647851276036,-0.506429673611433,-0.652939198517251,281.22700363217,0.095602922141552,8.15310261466286e-05,0.872605213613221,0.00143247662168561,287.362599151303,286.120148225264,282.152878395235,275.264576194262,-5425482.28787879,99331.0408738262,15909284.6586174,288.087249057462,0.00207828131121392,0.309450097457327,0.176404046590882,0.000101574732586407,268.328883750938,0.739729039200902,0.159213238605604,275.068915852087,274.729888805979,273.884543103666,273.11581230905,-64808807,99685.6920265415,298287744.142924,269.248563094753,0.0307769618595225,-0.0390569663061787,-0.37870727576724,62
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,1988,0,0,0,0,0,124,0.289804193794692,354.668166251018,0,0,145,226,138,248.085805103697,1.0756950378418,0.000117905463637977,0.772351123135665,0.494761359554598,270.320106133647,270.935578510679,272.958859963253,276.032661872074,-95504.2620689655,99308.8361810794,1925364.72114763,251.463248908383,0.00119088954982474,-0.325325940395224,-0.822923365954695,255.688059027567,1.04640805721283,0.00010703628261884,0.722411813461676,0.390930895960085,271.472546403035,271.905076946832,273.568818584656,276.398460821416,-506137.876106195,99391.2556087527,5086439.10890832,259.691352453204,0.0010036081800669,-0.268479821956263,-0.598917397777591,281.378224008901,0.12320252507925,8.59338898157728e-05,0.849015823596917,0.000167478109903382,288.014548186519,287.128491871599,284.365201295862,279.719857542987,-6389817.46376812,99320.386872075,16388416.9216769,288.532657531149,0.00278475941788895,0.347521955840253,0.370593154775924,0.000111569793831886,270.450199160574,0.746333023285594,0.127871186737273,276.329126117698,275.997618481973,275.106604135935,274.415357502363,-74999577.1666667,99119.3538745785,275284270.243388,271.53476073178,0.0360243308249633,-0.290801089084404,-0.37123960451784,64
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,1994,0,0,0,0,0,124,0.289804193794692,354.668166251018,0,0,148,212,152,251.379656594079,1.09322345256805,0.000116147696636282,0.652404658966236,0.34862401463964,267.104179837682,268.138004509178,271.44646404885,275.623507001378,-62619.3513513514,99654.6547906549,2423771.48548353,254.741575769476,0.000334175221342321,-0.39320819737675,-0.902377402191763,256.865842240411,1.05639171600342,0.000103262294107263,0.645495062729098,0.289497615406348,269.118406076851,269.82137242803,272.390222879326,276.031677830894,-404020.905660377,99485.855181616,5010740.56029237,260.869335477457,0.000297612867097671,-0.463699377745203,-0.765868007012134,280.302244328616,0.0958769768476486,6.72893141183937e-05,0.860781858887588,2.94467859100877e-05,286.88026332437,286.086457394717,283.564868596562,279.393472592036,-5525125.32894737,99334.3877017372,15056097.2865954,287.34139577966,0.00163417762543838,0.380228823737094,0.233487973087712,0.000102887881800843,269.976340405875,0.774057523204027,0.213712547655133,277.544733305758,277.356101749041,276.998215704596,276.841467807874,-79997795.8333333,99236.5824933452,286882598.544596,270.774757846766,0.0361842434675506,-0.124632280759538,-0.26078187628581,65
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,1995,0,0,0,0,0,124,0.289804193794692,354.668166251018,0,0,157,241,124,249.789460082975,1.07687830924988,0.00013232458137656,0.706472384828418,0.285351406996417,267.408697383419,267.995662041277,269.934620830917,273.373551945777,-114054.445859873,99827.8449069466,2336466.20755374,253.040021406364,0.000729062850716434,-0.375229328807499,-0.772090205467937,256.033340406616,1.07522261142731,0.000115268550720452,0.680688507576701,0.238771050797458,269.31973164507,269.573378007606,270.659304778441,273.201064562237,-591327.485477178,99813.3078251967,6089251.96277007,260.253125421569,0.000653345396030905,-0.319231193260203,-0.690148372373146,278.977401200161,0.106292851269245,7.44708463229159e-05,0.854399972705431,0.000380321215557796,286.3835323908,284.881282621814,280.24042975518,272.950979678862,-5123204.83870968,99460.5650542885,17030182.0216734,287.023444124447,0.00170858305658004,0.518807359921035,0.234296314177974,8.86636038672768e-05,270.77269205752,0.734255475773301,0.170481610041793,276.457176714734,276.540116641843,277.005811920645,277.404040873419,-77123320.8333333,99428.7773358276,279245281.528707,271.802282141203,0.0260312171489258,-0.115322992495555,-0.352491990689593,65
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,2002,8,8,4,1,1,124,0.289804193794692,354.668166251018,3174.85,1283.55,130,226,138,256.179720521584,1.00037169456482,0.000112204836347164,0.606335878677857,0.144995430188301,265.297362425389,266.156631469727,268.734109379695,272.721006417886,-138633.676923077,99029.5895683093,2592501.69561298,259.555774581127,0.000406219182190499,-0.59693979208286,-0.806821179084289,260.828074663438,0.949020147323608,0.000106533939859508,0.609648182152998,0.120221973520465,267.970552666701,268.399147382528,269.964009822294,272.643003688801,-594573.85840708,99357.0787681197,5588872.45175954,264.979047854038,0.000482460684193987,-0.585405484589152,-0.602125997212784,279.787687743919,0.134452044963837,9.71008074168421e-05,0.848591187437951,0.00382663892663043,285.522690676261,284.001093666335,279.384444766574,272.417774223475,-5171163.08695652,99359.1466895947,16044435.7798064,286.653444285554,0.00258961272782178,0.431777383682233,0.20313961264016,0.000103202241700684,271.829449487477,0.699918651430247,0.0772331796422471,274.530490912368,274.229022827244,273.475172659463,272.556967675248,-70665225.8333333,99350.6258043577,289781899.975911,273.026014587484,0.0388758115742129,-0.200974396542592,-0.299215351860512,69
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,2006,8,8,4,1,1,124,0.289804193794692,354.668166251018,2791.65,1015,153,229,135,252.20090464673,1.05278742313385,0.000104932004914564,0.616521327973451,0.178651631008306,264.761257499911,265.5509078913,268.162577402618,272.971277843633,-125046.836601307,99328.6578616473,2861955.68239379,256.049547112326,0.000322718688805289,-0.571082178803571,-0.794369553428849,257.180296674393,0.97880232334137,8.24754436810811e-05,0.613568048550052,0.132784958663119,267.734842650234,268.102069185637,269.641954471971,272.939599135731,-536415.004366812,99180.5293537345,5815217.51600021,262.308000481285,0.000315626174816884,-0.580072141630681,-0.685709803559027,281.109944086899,0.0974376350641251,7.80404073956572e-05,0.860522746303935,0.00129334249614198,287.746480597979,286.215641695187,281.281754058084,272.673455301921,-5242793.28888889,99332.4035843461,16745910.0953704,288.630639201035,0.00185686069657744,0.147508826079192,0.124316231409709,9.28438378360938e-05,269.77174960043,0.700263357382216,0.106123950526584,274.344515847981,274.239504602582,274.120662735131,274.431278948329,-69646587,99258.7114083968,278507263.039714,271.091762469413,0.0303967164572991,-0.0909709035872111,-0.176959727229438,70
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,2007,8,8,4,1,1,124,0.289804193794692,354.668166251018,3065.3,1215.75,145,224,140,250.448407144656,1.03586399555206,9.97404257456462e-05,0.610913443976435,0.203205538344109,264.180480119552,265.279832142797,268.752860764251,274.2674182848,-141722.924137931,99273.1848947108,2518698.76977371,254.594009171409,0.000316516505892542,-0.514973043573314,-0.726819469462866,256.62801352569,1.04079222679138,9.46003322799999e-05,0.602171047812416,0.170065561930338,267.255922978833,267.845046787035,270.028004081476,274.33399496192,-621375.383928571,99209.3814036052,5899959.85072545,261.393443499293,0.000335007197968021,-0.45557502284646,-0.534688008860463,279.998401623681,0.111616224050522,8.97844100282306e-05,0.858553508917491,0.000660632905505952,285.900256974356,284.668920407976,280.816568497249,274.604562986465,-4975707.98571429,99336.7606433687,14431186.7851004,286.845250143324,0.00206236684659939,0.493299153021404,0.38917976419131,8.11407275076362e-05,270.87570291514,0.704232896914517,0.0849715384388768,275.072920089693,274.743209217754,273.909990352814,272.839552060413,-69215805.6666667,99242.6161737237,299376502.503254,271.932739603151,0.0269312855216703,-0.314714260567962,-0.390938758996083,70
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,1999,8,8,4,1,1,124,0.289804193794692,354.668166251018,0,0,144,246,119,255.422487806391,1.0571962594986,0.0001195319497061,0.682911621199714,0.347714742024739,269.159287580737,269.765953712993,271.776345831376,274.171054080681,-109276.722222222,99196.7199548792,2153040.71114265,258.556057386928,0.000546316215204105,-0.822576282752885,-0.885109153610688,260.657390504025,1.01905715465546,0.000110522281065543,0.646201499270876,0.276573119124746,270.673966500817,270.968043079221,272.23145196496,274.413441846687,-646472.357723577,99174.6957511592,6365806.28984752,264.663332432589,0.00049916512062021,-0.660062858405798,-0.739827177388881,279.889209982394,0.0842347145080566,0.000112961664670656,0.847628711485395,3.62449667366947e-05,285.527234491514,284.348066949711,280.650709494155,274.848372723876,-5656178.58823529,99499.5782248446,15524575.1454832,286.226700037467,0.00280397875766704,0.572742032069786,0.241532850666206,9.78309091769971e-05,268.319508153925,0.725575911498229,0.111021604861878,275.36341526451,274.989909775067,274.044125354178,273.10749603753,-65490292.3333333,99126.7129906856,290303352.466146,269.244357148713,0.0298452472808461,-0.125837545783564,-0.361475336343625,75
Alaska,Alaska Interior,"Bonanza_Creek",64.7144444,-148.1452778,2000,8,8,4,1,1,124,0.289804193794692,354.668166251018,3182.5,1312,150,236,128,254.197246754964,0.962617456912994,9.79554570383496e-05,0.619882314205169,0.18276123046875,264.41811861674,265.508427200317,268.941646622552,274.391769744025,-109135.92,98978.3989051649,2560004.90843689,257.875879809062,0.000329623099133372,-0.687216729852888,-0.896918404632144,259.493913130572,0.960469782352448,8.93998585936039e-05,0.629162436487985,0.154505842823093,267.673663166283,268.228690756243,270.286791305758,274.449565329794,-609531.508474576,98894.5882244218,5856949.70927985,263.814783322609,0.000417415824794423,-0.573841109282553,-0.688851325357028,280.635758181413,0.0705639347434044,9.46270787001897e-05,0.863476599256198,1.01725260416667e-05,286.156795586149,284.912953381737,281.04893647631,274.809407303731,-5374305.859375,99362.8816172282,15230181.0063477,287.027320896586,0.00180185568007393,0.391046283456186,0.0191649037102858,0.0001114441705756,270.623800003579,0.711659975967424,0.187649562912544,275.479515162985,275.295918088438,274.950308779303,274.55117273901,-69376902.3333333,99275.4329313034,284462548.467916,271.652643199718,0.0383355497013582,-0.263070925994949,-0.426128001754508,75
